Polling station code,File
05-042-0003,https://elections2020by.s3.eu-north-1.amazonaws.com/06dc2ae7-371a-4daa-b3e4-07cccee6f536
05-042-0003,https://elections2020by.s3.eu-north-1.amazonaws.com/681485ff-9f21-4239-bd07-2871c16dc9e0
05-042-0005,https://elections2020by.s3.eu-north-1.amazonaws.com/akshxpp7wd3hpo9pinsdl9s0wgqk
05-042-0007,https://elections2020by.s3.eu-north-1.amazonaws.com/ty5n7jfuetxldofl7sa4o8p2mvcm
05-042-0013,https://elections2020by.s3.eu-north-1.amazonaws.com/2pj6d0wxp2118rdejdh5a3w7rgu8
05-042-0013,https://elections2020by.s3.eu-north-1.amazonaws.com/dkopnufvi7gxhufwjzof0gt0a49l
05-042-0013,https://elections2020by.s3.eu-north-1.amazonaws.com/4984_fabeb1c37cd65d6068d4
05-042-0015,https://elections2020by.s3.eu-north-1.amazonaws.com/6rng11d0f537smitke78bb2q1ny6
05-042-0015,https://elections2020by.s3.eu-north-1.amazonaws.com/815xwrdqsmdjzp1bd9qbhftfgxy7
05-042-0017,https://elections2020by.s3.eu-north-1.amazonaws.com/7bpo7bf6ugjrodslebe1t788kkrx
05-042-0018,https://elections2020by.s3.eu-north-1.amazonaws.com/5ypkrric6xnmqjhnqvshvbevq3am
05-042-0018,https://elections2020by.s3.eu-north-1.amazonaws.com/9b9wzqbnwqdrocfnshj4fgxrfz46
05-042-0019,https://elections2020by.s3.eu-north-1.amazonaws.com/4990_f014752ef1e7ec31d501
05-042-0023,https://elections2020by.s3.eu-north-1.amazonaws.com/5b895b3f-6dc3-457d-b5db-cba5b9576f6d
05-042-0033,https://elections2020by.s3.eu-north-1.amazonaws.com/0m6wp53gfrvhgdt9e8y6hr030itq
05-042-0041,https://elections2020by.s3.eu-north-1.amazonaws.com/7zwnvu5yav1eo1k48xjuea5j9h4r
05-042-0041,https://elections2020by.s3.eu-north-1.amazonaws.com/m63rm4iitk9i3lnuk8kdcoauc77j
05-042-0050,https://elections2020by.s3.eu-north-1.amazonaws.com/s4087kufckz0ig5ckkapmzy6ogb2
05-042-0056,https://elections2020by.s3.eu-north-1.amazonaws.com/u83ead66n51ff3nfw2u0fq4x48bv
05-042-0062,https://elections2020by.s3.eu-north-1.amazonaws.com/c0k02rnrvh5tz8hqs5yglmiqulpo
05-043-0005,https://elections2020by.s3.eu-north-1.amazonaws.com/5040_3feb21076de3b16a6e10
05-043-0005,https://elections2020by.s3.eu-north-1.amazonaws.com/5040_52699b02117012252ea3
05-044-0002,https://elections2020by.s3.eu-north-1.amazonaws.com/fb666415-321b-40ea-9d80-f67a941d2c9e
05-044-0004,https://elections2020by.s3.eu-north-1.amazonaws.com/wu68n97a5pxjp2casfft4b08ayom
05-044-0004,https://elections2020by.s3.eu-north-1.amazonaws.com/dgv6jblyw27x2y5z2dfqruhdoiul
05-044-0005,https://elections2020by.s3.eu-north-1.amazonaws.com/8ayqtw36ga6hg61mj86mwqk561iv
05-044-0005,https://elections2020by.s3.eu-north-1.amazonaws.com/kesjfroardwy6b8h63gpcrdikl84
05-044-0005,https://elections2020by.s3.eu-north-1.amazonaws.com/vd1xrqvj0bkdf0ty3dfwrrt62lyp
05-044-0006,https://elections2020by.s3.eu-north-1.amazonaws.com/5065_83a46847f0a3acbb7f44
05-044-0006,https://elections2020by.s3.eu-north-1.amazonaws.com/5065_9331a39bcefb3ed8bb86
05-044-0007,https://elections2020by.s3.eu-north-1.amazonaws.com/b45p9ttvycw5ewyhepc27zghhtv2
05-044-0007,https://elections2020by.s3.eu-north-1.amazonaws.com/b6zo9kbsaufesr1ncpxe939vfx59
05-044-0010,https://elections2020by.s3.eu-north-1.amazonaws.com/c6cfcec1-0e3d-416b-8856-1289092444b9
05-044-0010,https://elections2020by.s3.eu-north-1.amazonaws.com/9351bd3b-41b4-4c3f-b89c-0ba8aea831d9
05-044-0025,https://elections2020by.s3.eu-north-1.amazonaws.com/fuwsyyf01eg0aexnzpztldj6sd9q
05-045-0010,https://elections2020by.s3.eu-north-1.amazonaws.com/xvc7ig3fn30a0wdr54sfrd3hqeny
05-045-0012,https://elections2020by.s3.eu-north-1.amazonaws.com/o2qp2igdp8yx95tv9m6a08x6y6n7
05-045-0014,https://elections2020by.s3.eu-north-1.amazonaws.com/5110_f7f29cdb1ccc52f0a69a
05-045-0018,https://elections2020by.s3.eu-north-1.amazonaws.com/14yc4w52422qn4bmxz8lg84kwqjs
05-045-0018,https://elections2020by.s3.eu-north-1.amazonaws.com/lnh117vqmdshahkjolja2i4ljemn
05-046-0000,https://elections2020by.s3.eu-north-1.amazonaws.com/128_154c11482c61e40db5da
05-046-0000,https://elections2020by.s3.eu-north-1.amazonaws.com/128_26b06839f1dda65eeac4
05-046-0019,https://elections2020by.s3.eu-north-1.amazonaws.com/5136_bbf98346d1201b1eb3a4
05-046-0022,https://elections2020by.s3.eu-north-1.amazonaws.com/3lqzlmwgchjry36wg21zthy3ooxa
05-046-0022,https://elections2020by.s3.eu-north-1.amazonaws.com/1j08ci6h2zweef4k8f2a0g8kmoom
05-141-0001,https://elections2020by.s3.eu-north-1.amazonaws.com/g762khh97606p5puexaz2ggzipf6
05-141-0001,https://elections2020by.s3.eu-north-1.amazonaws.com/v4j9mntp3zqhd8mjvqmel994ss54
05-141-0003,https://elections2020by.s3.eu-north-1.amazonaws.com/cicco9l4r277yopz0ecc6etwn25b
05-141-0004,https://elections2020by.s3.eu-north-1.amazonaws.com/03265bad-29e4-484f-a45c-bdea70d8eea7
05-141-0004,https://elections2020by.s3.eu-north-1.amazonaws.com/98bdded7-65fb-41b2-9360-c2ed0c307e20
05-141-0004,https://elections2020by.s3.eu-north-1.amazonaws.com/4kmntv59bmix98sxap5z4vl2gi8b
05-141-0005,https://elections2020by.s3.eu-north-1.amazonaws.com/rzkm0d8ge1mlkq5ypobyxp6l0jio
05-141-0006,https://elections2020by.s3.eu-north-1.amazonaws.com/hylrl0ovlmfs2r05fcspome3ehkv
05-141-0007,https://elections2020by.s3.eu-north-1.amazonaws.com/2e9dkib31rctc3rdb21joa2wowz2
05-141-0008,https://elections2020by.s3.eu-north-1.amazonaws.com/4580_1c951b9ac95c49997ea5
05-141-0009,https://elections2020by.s3.eu-north-1.amazonaws.com/6h6y0f2m8b48dgbibhp7nmy2i0w8
05-141-0009,https://elections2020by.s3.eu-north-1.amazonaws.com/ckvliyqwyfc42hfmdolot68ieog3
05-141-0011,https://elections2020by.s3.eu-north-1.amazonaws.com/72sijrxem24gx8vo03vgs0vtbgjx
05-141-0011,https://elections2020by.s3.eu-north-1.amazonaws.com/4583_5c1e7860c319fe9a3a4e
05-141-0011,https://elections2020by.s3.eu-north-1.amazonaws.com/4583_85168dacb036378792dd
05-141-0012,https://elections2020by.s3.eu-north-1.amazonaws.com/mnnschwijcecmxy94bw9vagrnyup
05-141-0012,https://elections2020by.s3.eu-north-1.amazonaws.com/4584_1a84f5f638b73707e5ad
05-141-0013,https://elections2020by.s3.eu-north-1.amazonaws.com/4585_7803760c9c493ba0df8d
05-141-0013,https://elections2020by.s3.eu-north-1.amazonaws.com/4585_fd1f0aac9c92edf52670
05-141-0014,https://elections2020by.s3.eu-north-1.amazonaws.com/hou5cgm6cx8vcryab02a4ibbxz8d
05-141-0014,https://elections2020by.s3.eu-north-1.amazonaws.com/uwqs6fbn05kutpph32gw0hu7aap2
05-141-0015,https://elections2020by.s3.eu-north-1.amazonaws.com/tbsvpjxh61aevvlzqax09zhxis0v
05-141-0016,https://elections2020by.s3.eu-north-1.amazonaws.com/xzlj66187pwyv66q4b6n6kuenllw
05-141-0017,https://elections2020by.s3.eu-north-1.amazonaws.com/rapjdo2gmvh4nkajj7u228zmjps2
05-141-0017,https://elections2020by.s3.eu-north-1.amazonaws.com/4589_0ad2acd00fb8e83be008
05-141-0018,https://elections2020by.s3.eu-north-1.amazonaws.com/dxgl222r6tcatap23ion3t7pncab
05-141-0019,https://elections2020by.s3.eu-north-1.amazonaws.com/d5tvwyvroke1nrrooy91r3e9dr1y
05-141-0019,https://elections2020by.s3.eu-north-1.amazonaws.com/kotuf1tlzx5hglgrnegds0xbvfue
05-141-0022,https://elections2020by.s3.eu-north-1.amazonaws.com/mdmyri78tuzosa5rktoq9ck5yq42
05-141-0024,https://elections2020by.s3.eu-north-1.amazonaws.com/3ic49cz42p90wml9q2jf3qlmfxsg
05-141-0024,https://elections2020by.s3.eu-north-1.amazonaws.com/t0o1z22ws1eo69od235sbwy3hs52
05-141-0025,https://elections2020by.s3.eu-north-1.amazonaws.com/xwb169jxlbsuhxqy37yqfhfkwy6i
05-141-0025,https://elections2020by.s3.eu-north-1.amazonaws.com/7xb0ts8x0ivtd4cklk2jo3pv13zz
05-141-0026,https://elections2020by.s3.eu-north-1.amazonaws.com/8ps8sfklyg3xjcdrzhtrggeaje89
05-141-0026,https://elections2020by.s3.eu-north-1.amazonaws.com/1iv2qe2mrti58pwyua4y413odmyf
05-141-0027,https://elections2020by.s3.eu-north-1.amazonaws.com/4599_1b2758f16b53a6f563f6
05-141-0027,https://elections2020by.s3.eu-north-1.amazonaws.com/4599_dea2ec11d59bef690748
05-141-0028,https://elections2020by.s3.eu-north-1.amazonaws.com/fe3577f6-0c57-4fc3-baf9-fa32cad2f000
05-141-0028,https://elections2020by.s3.eu-north-1.amazonaws.com/1spqg52xrmdye1170zwiq83i5lub
05-141-0028,https://elections2020by.s3.eu-north-1.amazonaws.com/3vaex7eqep5o66veaf3tb4bji3hi
05-141-0028,https://elections2020by.s3.eu-north-1.amazonaws.com/7zan851jzgszp6xqbnuzut3h47zb
05-141-0028,https://elections2020by.s3.eu-north-1.amazonaws.com/jl0e0cqkw27e006roni3rnuizo5z
05-141-0029,https://elections2020by.s3.eu-north-1.amazonaws.com/gsot252ee743mwpnaaldlcyh88rn
05-141-0030,https://elections2020by.s3.eu-north-1.amazonaws.com/4602_4bfecf1ff3ff8d64c15a
05-141-0030,https://elections2020by.s3.eu-north-1.amazonaws.com/m1qhnt6euvy621k8qib4urlycx98
05-141-0031,https://elections2020by.s3.eu-north-1.amazonaws.com/49ab50b7-a375-421b-a011-192d58405da3
05-141-0031,https://elections2020by.s3.eu-north-1.amazonaws.com/4603_6d0ea923ed5947afd1d5
05-141-0031,https://elections2020by.s3.eu-north-1.amazonaws.com/z0pq20495rgj0alw74w1faopp6gq
05-141-0032,https://elections2020by.s3.eu-north-1.amazonaws.com/rzw78vkvmi8hvoo9i6h39vs1xnip
05-141-0032,https://elections2020by.s3.eu-north-1.amazonaws.com/xmjrdbre2fmfevs85hf5mqv8v265
05-141-0033,https://elections2020by.s3.eu-north-1.amazonaws.com/4605_00b1bd28791f7f2d0f2b
05-141-0034,https://elections2020by.s3.eu-north-1.amazonaws.com/913d6f1b-8200-40f2-b745-c5975887dfd6
05-141-0034,https://elections2020by.s3.eu-north-1.amazonaws.com/4606_ca4f58a36a5709dedec1
05-141-0035,https://elections2020by.s3.eu-north-1.amazonaws.com/92a37962-55b2-45be-99e0-fd907b7c5fa9
05-141-0035,https://elections2020by.s3.eu-north-1.amazonaws.com/d5essn7hx52woo9j40achwb11iie
05-141-0035,https://elections2020by.s3.eu-north-1.amazonaws.com/j9x4kw0ypc43l3jpuq1piz1zfpfs
05-141-0036,https://elections2020by.s3.eu-north-1.amazonaws.com/hqmug25b5d5amgilw4tzcw09pmxf
05-141-0037,https://elections2020by.s3.eu-north-1.amazonaws.com/5pc0b0ep0qgcllmwpyjesvojwcjt
05-141-0038,https://elections2020by.s3.eu-north-1.amazonaws.com/107873a6-714d-4190-ba42-fc9c656ba349
05-141-0038,https://elections2020by.s3.eu-north-1.amazonaws.com/447ab556-dd29-44a8-8685-e9c04f779622
05-141-0038,https://elections2020by.s3.eu-north-1.amazonaws.com/ovbas9669yzs6oddi4qy464dl7fx
05-141-0039,https://elections2020by.s3.eu-north-1.amazonaws.com/e91r5zgkka8us4a6jmt7y4d14kno
05-141-0040,https://elections2020by.s3.eu-north-1.amazonaws.com/6efab292-5d40-4d14-8e0d-2752e35c16c7
05-141-0040,https://elections2020by.s3.eu-north-1.amazonaws.com/wpd4qi15mueu7sslbuvtb50zhlzf
05-141-0040,https://elections2020by.s3.eu-north-1.amazonaws.com/y5jddn3mb80kysh8tgla9xlz1oml
05-141-0040,https://elections2020by.s3.eu-north-1.amazonaws.com/vmh4ehte8hzgv7ro2gi37tf0bzkn
05-141-0040,https://elections2020by.s3.eu-north-1.amazonaws.com/4612_f0c263ba7ccc3a0504ad
05-141-0040,https://elections2020by.s3.eu-north-1.amazonaws.com/4612_eed06de4fbed3cfb6f86
05-141-0041,https://elections2020by.s3.eu-north-1.amazonaws.com/a83debd4-8627-4780-9477-5eb81778a338
05-141-0041,https://elections2020by.s3.eu-north-1.amazonaws.com/ab45e74e-a1b5-4fe6-a555-41f8481b3ba6
05-141-0042,https://elections2020by.s3.eu-north-1.amazonaws.com/4614_82712eb5e25555aa7efb
05-141-0044,https://elections2020by.s3.eu-north-1.amazonaws.com/zg6v9ovbjg7pxm6d9ovwhra7xmnd
05-141-0044,https://elections2020by.s3.eu-north-1.amazonaws.com/qw97aivll9iydmmvu11ox9l59e43
05-141-0045,https://elections2020by.s3.eu-north-1.amazonaws.com/26def78a-758d-4b0f-bec9-fa1049133a37
05-141-0045,https://elections2020by.s3.eu-north-1.amazonaws.com/b855bcc3-310a-4054-86d6-239c64a492de
05-141-0046,https://elections2020by.s3.eu-north-1.amazonaws.com/3bzf72z2l5v4wno88w6ugnx9apu5
05-141-0047,https://elections2020by.s3.eu-north-1.amazonaws.com/47f0bdff-e1bc-431e-9161-a2dac25796d3
05-141-0047,https://elections2020by.s3.eu-north-1.amazonaws.com/46fc09b2-691b-4c9f-b034-eaa9dafda047
05-141-0047,https://elections2020by.s3.eu-north-1.amazonaws.com/ul3xfbjtw0h8d4dj90sgdmap6dfl
05-141-0048,https://elections2020by.s3.eu-north-1.amazonaws.com/4620_3b448932fb8584663db4
05-141-0050,https://elections2020by.s3.eu-north-1.amazonaws.com/415a042e-5f7d-46f7-823a-aa1efe9e0400
05-141-0050,https://elections2020by.s3.eu-north-1.amazonaws.com/3b2e54f7-e681-4442-97e4-06181bfd9808
05-141-0050,https://elections2020by.s3.eu-north-1.amazonaws.com/4622_d32850800369a1f2cbb3
05-141-0051,https://elections2020by.s3.eu-north-1.amazonaws.com/z7au7thgs85o5i2mh9egtt9u29y8
05-141-0052,https://elections2020by.s3.eu-north-1.amazonaws.com/8k83hzegkb792fb9wibb3nvmhfks
05-141-0052,https://elections2020by.s3.eu-north-1.amazonaws.com/qrrl39c20ud4mjqbob4w7dz5s324
05-141-0054,https://elections2020by.s3.eu-north-1.amazonaws.com/8nqtdh61407yptrtklxxhifpuvdj
05-141-0054,https://elections2020by.s3.eu-north-1.amazonaws.com/kueuzj1jbme1ze7zinxnwflwvs8x
05-141-0055,https://elections2020by.s3.eu-north-1.amazonaws.com/lv0kcnbmjjpwox8ov3dpl0k5k8py
05-141-0055,https://elections2020by.s3.eu-north-1.amazonaws.com/8t0p1n6748fdzzl74j1xqrixxkuf
05-141-0056,https://elections2020by.s3.eu-north-1.amazonaws.com/vh3wxv5cqny7zjvgpssjunfdngb1
05-141-0056,https://elections2020by.s3.eu-north-1.amazonaws.com/nc54nj28peah06de4n4bxytr4x5i
05-141-0057,https://elections2020by.s3.eu-north-1.amazonaws.com/hxswghlm84z1xtmt7ttjpi0fe2xc
05-141-0057,https://elections2020by.s3.eu-north-1.amazonaws.com/ibihzv17uzj4uojq2875vmw2lpw5
05-141-0058,https://elections2020by.s3.eu-north-1.amazonaws.com/fsg0eh63c44c5z6t0wyrrv8i36uv
05-141-0058,https://elections2020by.s3.eu-north-1.amazonaws.com/jiijkz6qr5vmto62y9yui7enobup
05-141-0058,https://elections2020by.s3.eu-north-1.amazonaws.com/fhlst3gg0ofjugxm2jbdmx5kfqq2
05-141-0058,https://elections2020by.s3.eu-north-1.amazonaws.com/84x5dvbd95y63pbrya8pef7q25w7
05-141-0059,https://elections2020by.s3.eu-north-1.amazonaws.com/wwfx0rd1kbhafhmoyaexq5z9lhn3
05-141-0059,https://elections2020by.s3.eu-north-1.amazonaws.com/mrzkf7amknbgxgqbaaz0g6wp2wib
05-141-0059,https://elections2020by.s3.eu-north-1.amazonaws.com/ab2ak35y4fbj6nxm4ty9f2mldb27
05-141-0059,https://elections2020by.s3.eu-north-1.amazonaws.com/5z33ekbo5k8oksvx9xnz7189ont0
05-141-0059,https://elections2020by.s3.eu-north-1.amazonaws.com/a3evgpo4ynz5zquqcj86fv9bgd5g
05-141-0060,https://elections2020by.s3.eu-north-1.amazonaws.com/w34uhnk1bse0ytyqle2rmt9wtepg
05-141-0061,https://elections2020by.s3.eu-north-1.amazonaws.com/0c63ac05-947c-487d-888f-0b970c8859d3
05-141-0061,https://elections2020by.s3.eu-north-1.amazonaws.com/rtncmp5wz4fc4vm99bik2in6nli8
05-141-0062,https://elections2020by.s3.eu-north-1.amazonaws.com/bq4ww004yjx1m1kf1ep35a6r2kiy
05-141-0063,https://elections2020by.s3.eu-north-1.amazonaws.com/s4n8omd72t44v22u8ndv86fyfymg
05-141-0065,https://elections2020by.s3.eu-north-1.amazonaws.com/p890dco9i3sqa9degh82itrb22ml
05-141-0065,https://elections2020by.s3.eu-north-1.amazonaws.com/0wojta6fsz998xua8hvhi9ceofar
05-141-0066,https://elections2020by.s3.eu-north-1.amazonaws.com/odega1wjqwl2q9oalhhehiqpdzlj
05-141-0066,https://elections2020by.s3.eu-north-1.amazonaws.com/4638_9c6260b0e81923254bd5
05-141-0067,https://elections2020by.s3.eu-north-1.amazonaws.com/4639_01532112a81011f0ea72
05-141-0067,https://elections2020by.s3.eu-north-1.amazonaws.com/4639_2ca99671829c2a6e6a69
05-141-0067,https://elections2020by.s3.eu-north-1.amazonaws.com/esoep37g7ww8tgbh4lm8tzn4jyr8
05-141-0067,https://elections2020by.s3.eu-north-1.amazonaws.com/nxkswico6e57y7yy2dh50c8hhkmh
05-141-0068,https://elections2020by.s3.eu-north-1.amazonaws.com/4640_1af7b6e0e4de64c806d9
05-141-0068,https://elections2020by.s3.eu-north-1.amazonaws.com/4640_5863284559d46c87425b
05-141-0068,https://elections2020by.s3.eu-north-1.amazonaws.com/4640_d225bfa591ff7a369d74
05-141-0068,https://elections2020by.s3.eu-north-1.amazonaws.com/o74cxfbs2syk20tbac62p29bhd3a
05-141-0070,https://elections2020by.s3.eu-north-1.amazonaws.com/ml95onmou7d6v8dxjk5kgsyrm5w9
05-141-0071,https://elections2020by.s3.eu-north-1.amazonaws.com/0scxpfvaaurb71g4ee1ehjsf5teb
05-141-0071,https://elections2020by.s3.eu-north-1.amazonaws.com/0hmcf9iwzn8bhdz96o299l0mii7u
05-141-0073,https://elections2020by.s3.eu-north-1.amazonaws.com/2xukvw6gh2k3vcoqxg8rqlespxab
05-141-0073,https://elections2020by.s3.eu-north-1.amazonaws.com/9172o916smkx4tre0sueb4h9feny
05-141-0073,https://elections2020by.s3.eu-north-1.amazonaws.com/kyv2lqrf04uyglqg2b739te8cu8w
05-141-0074,https://elections2020by.s3.eu-north-1.amazonaws.com/z5hehfazvu006b6smzys40zazdhd
05-141-0074,https://elections2020by.s3.eu-north-1.amazonaws.com/7hwgkakbkclrkek506p5q9tnq8qe
05-141-0074,https://elections2020by.s3.eu-north-1.amazonaws.com/k4qjuuoa46zavblxz5kvxl2teb47
05-141-0074,https://elections2020by.s3.eu-north-1.amazonaws.com/2f8e5woy6qp742mzzmwj52qxoo77
05-141-0074,https://elections2020by.s3.eu-north-1.amazonaws.com/x8b0yymt0tjxjwefxpx150815a3i
05-141-0074,https://elections2020by.s3.eu-north-1.amazonaws.com/veod8n17edoctsu7fhyjdes0h97g
05-141-0074,https://elections2020by.s3.eu-north-1.amazonaws.com/lcygdk5xgn4skmx826hgxxarlam6
05-141-0074,https://elections2020by.s3.eu-north-1.amazonaws.com/4840ve283ibl44b17ynqk4myn0o2
05-141-0075,https://elections2020by.s3.eu-north-1.amazonaws.com/069e5dae-1006-4e29-a6fd-0783c0c97580
05-141-0075,https://elections2020by.s3.eu-north-1.amazonaws.com/29fa5386-c24e-407f-91ff-735de55b0d6e
05-141-0075,https://elections2020by.s3.eu-north-1.amazonaws.com/qb33v9o72ei5covbgevdiumoqj4u
05-141-0076,https://elections2020by.s3.eu-north-1.amazonaws.com/d0c9416f-931b-49da-a09a-94860d282464
05-141-0076,https://elections2020by.s3.eu-north-1.amazonaws.com/b079f8c7-6db6-4b88-8b5c-8a3d7a5fa9ce
05-141-0076,https://elections2020by.s3.eu-north-1.amazonaws.com/852d93ac-94ee-4474-97d3-546244f3dfcd
05-141-0076,https://elections2020by.s3.eu-north-1.amazonaws.com/e3e0db2d-0459-4e44-9b96-07092fa90e10
05-141-0076,https://elections2020by.s3.eu-north-1.amazonaws.com/4648_1f6b88ae1f98118d9bbe
05-141-0077,https://elections2020by.s3.eu-north-1.amazonaws.com/0bm58klufs6oelxz95hvv4vwcgva
05-141-0078,https://elections2020by.s3.eu-north-1.amazonaws.com/4mqrau72sorml2ozy8he5re4asvr
05-141-0078,https://elections2020by.s3.eu-north-1.amazonaws.com/r6noow3h7t1wre7td482zcjjz7yq
05-141-0078,https://elections2020by.s3.eu-north-1.amazonaws.com/otvtyw2rrtb3ghtnsk8p1kzwp9ly
05-141-0078,https://elections2020by.s3.eu-north-1.amazonaws.com/f8068ea7qx5kvsgolkkbn2xh1shr
05-141-0080,https://elections2020by.s3.eu-north-1.amazonaws.com/8ph5qo98kyl40gsp74dqio7qaem7
05-141-0081,https://elections2020by.s3.eu-north-1.amazonaws.com/6ji325l7ksn13v1vgt8c4dwvniu6
05-141-0082,https://elections2020by.s3.eu-north-1.amazonaws.com/qw1tjutspuxlv17y4p0osr0k5vjx
05-141-0083,https://elections2020by.s3.eu-north-1.amazonaws.com/q8jnck7fbw2jcd4cuxala0ehueh3
05-141-0084,https://elections2020by.s3.eu-north-1.amazonaws.com/e52982fd-4f77-456a-91db-ffe03450e685
05-141-0084,https://elections2020by.s3.eu-north-1.amazonaws.com/67d993d6-ceca-4eff-99c3-dca6bf39f3fd
05-141-0084,https://elections2020by.s3.eu-north-1.amazonaws.com/7o80cunl9xbzc1zi4ashasyziirp
05-141-0085,https://elections2020by.s3.eu-north-1.amazonaws.com/ah7qjl4868f3beupwpk4c2rkv3f5
05-141-0086,https://elections2020by.s3.eu-north-1.amazonaws.com/51yer5w3xqp5ot6jbecavsbyp2t4
05-141-0087,https://elections2020by.s3.eu-north-1.amazonaws.com/ijscd2686k83ancr3m8mapno0xvs
05-141-0088,https://elections2020by.s3.eu-north-1.amazonaws.com/ie73ivm4x6g9ypy7egujpuvro146
05-141-0089,https://elections2020by.s3.eu-north-1.amazonaws.com/4661_301ecbd26e6fb65ca340
05-141-0089,https://elections2020by.s3.eu-north-1.amazonaws.com/4661_4cf64780a92ca5c453c6
05-141-0090,https://elections2020by.s3.eu-north-1.amazonaws.com/kfhxr755zolvgl9n1hinq94z2iqg
05-141-0090,https://elections2020by.s3.eu-north-1.amazonaws.com/h2pgba4nkioycbzu6852bnb7f8pn
05-141-0091,https://elections2020by.s3.eu-north-1.amazonaws.com/6knvc9karn07sj4ohnz50wkpy7z6
05-141-0091,https://elections2020by.s3.eu-north-1.amazonaws.com/0cssg0xadw5e8lq6x82n86y1vn95
05-141-0092,https://elections2020by.s3.eu-north-1.amazonaws.com/x1j422lxzvgrsf3a5fm1w2w770vg
05-141-0092,https://elections2020by.s3.eu-north-1.amazonaws.com/qlezk16m5rml2qfjpt884cdkbyf8
05-141-0092,https://elections2020by.s3.eu-north-1.amazonaws.com/o59f6uhyt8vrbapcc47rnazg2lc4
05-141-0093,https://elections2020by.s3.eu-north-1.amazonaws.com/ne4w2aiugsy91cbqtiyfp0s828yh
05-141-0093,https://elections2020by.s3.eu-north-1.amazonaws.com/tsbeedbq4j4z9v4tlpc5o7rwdzpq
05-141-0094,https://elections2020by.s3.eu-north-1.amazonaws.com/7837afe0-ca28-4592-a46e-d0f98076c090
05-141-0094,https://elections2020by.s3.eu-north-1.amazonaws.com/anj9g62m2m3wg0fuqjvm3g8nmh56
05-141-0095,https://elections2020by.s3.eu-north-1.amazonaws.com/oftp9tszy4r87qinmyqp5pjfiold
05-141-0095,https://elections2020by.s3.eu-north-1.amazonaws.com/4667_91e48e3c4c3695020e9e
05-141-0096,https://elections2020by.s3.eu-north-1.amazonaws.com/dsqpspyatjvrzsote3pboqmy1ljm
05-141-0096,https://elections2020by.s3.eu-north-1.amazonaws.com/ah8cakjh16a34sa2l3aewr4ihzwk
05-141-0096,https://elections2020by.s3.eu-north-1.amazonaws.com/3gy6srizl0bcsy9yf2bevi2w890z
05-141-0097,https://elections2020by.s3.eu-north-1.amazonaws.com/dwoewenjpigcskwza5sfygqy3kk1
05-141-0098,https://elections2020by.s3.eu-north-1.amazonaws.com/c3etwpl7u5y4cxix8fb8l3y5b65c
05-141-0098,https://elections2020by.s3.eu-north-1.amazonaws.com/4670_12f42d998f5166109c8d
05-141-0099,https://elections2020by.s3.eu-north-1.amazonaws.com/boiqee14mr0c81f7tiktv8stykn6
05-141-0099,https://elections2020by.s3.eu-north-1.amazonaws.com/ymkyyc0jkl7yybzubqchl00yefi8
05-141-0100,https://elections2020by.s3.eu-north-1.amazonaws.com/4672_2f16edb7d92df592cf16
05-141-0101,https://elections2020by.s3.eu-north-1.amazonaws.com/4673_406bc535f0da4748f45b
05-141-0102,https://elections2020by.s3.eu-north-1.amazonaws.com/0d6otw5hrkak57w69bv09m7f15rg
05-141-0103,https://elections2020by.s3.eu-north-1.amazonaws.com/4675_358df2d3a9096d7112d6
05-141-0104,https://elections2020by.s3.eu-north-1.amazonaws.com/7n8u3zvi89mamsdyqscvrfjd011v
05-141-0105,https://elections2020by.s3.eu-north-1.amazonaws.com/afxuv1456xfzwff9cb6kyixw00vg
05-141-0106,https://elections2020by.s3.eu-north-1.amazonaws.com/lwlv3xno567c2su15xv00399pvjf
05-141-0106,https://elections2020by.s3.eu-north-1.amazonaws.com/ids3sdfl1liqf0ovom22py893t9q
05-141-0107,https://elections2020by.s3.eu-north-1.amazonaws.com/tf6pktr7t610fp1g26nnb5ksvie1
05-141-0107,https://elections2020by.s3.eu-north-1.amazonaws.com/q6l8a910fsznwd6goknvew0fir2t
05-141-0108,https://elections2020by.s3.eu-north-1.amazonaws.com/nx4hossr06f060zssp1cg02yi8vw
06-012-0050,https://elections2020by.s3.eu-north-1.amazonaws.com/5196_85838518ae58c206031e
06-012-0056,https://elections2020by.s3.eu-north-1.amazonaws.com/5202_0c25b338f8ca56b0074c
06-012-0059,https://elections2020by.s3.eu-north-1.amazonaws.com/r2752ta1kqqgoth1im2xsjt4076m
06-012-0061,https://elections2020by.s3.eu-north-1.amazonaws.com/ep7ptfu7msg4bhiv10r4who5mm6z
06-012-0067,https://elections2020by.s3.eu-north-1.amazonaws.com/9o3wjblbegcaiwg8dirp0tlwbrip
06-012-0076,https://elections2020by.s3.eu-north-1.amazonaws.com/2v1wfulgp2277de5pvs5alrt5vtm
06-012-0078,https://elections2020by.s3.eu-north-1.amazonaws.com/08in0f9rd7495k77gq44stbhcq2h
06-012-0086,https://elections2020by.s3.eu-north-1.amazonaws.com/s6eja4sf7q2f35f3wckrxqn2be4l
06-012-0087,https://elections2020by.s3.eu-north-1.amazonaws.com/l2ulgpm95kzvf0jezr74bszi7fqd
06-012-0091,https://elections2020by.s3.eu-north-1.amazonaws.com/jpuf60og09lw99o66kmj4mklmc78
06-013-0004,https://elections2020by.s3.eu-north-1.amazonaws.com/5knkz762plfjk6v5t6g3foim1hsb
